Unnamed: 0,BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,LUX_01,LUX_CR,mse
3850,11.96571297168868,1.0,8.00971849059622,30.19771419811258,1.0,5.0,2013.8171358490065,3.965712971688682,0.0,3.034287028311318,4.0,0.011429009437106,49.94285495281447,21.782848820694987,31.3,0.988570990562894,1,0.988570990562894,1.998849722898007
3851,10.93256557512129,1.0,5.732602548770295,11.982072947172522,0.0112390708131184,5.0,2018.797696725364,5.955043716747526,8.898848362681933,1.0112390708131185,1.0337172124393552,0.0,40.134868849757424,16.92132650430817,22.59890382315544,0.0,1,1.0,1.998849722898007
3852,7.082084876513649,0.0273616255045497,165.10262885954705,42.559477829376746,1.0,5.0,2010.1641697530276,4.0273616255045495,1.0547232510090996,5.8905534979818,4.9726383744954505,0.9726383744954504,40.0,10.2736162550455,36.94156270589039,0.0547232510090996,1,0.0,1.998849722898007
3853,10.883050720248065,0.0292373199379842,13.988305072024806,25.425678646672864,1.0,4.058474639875969,2020.8538134003104,5.970762680062016,2.9415253601240314,2.116949279751937,4.029237319937984,0.0292373199379842,38.20466123956589,19.824576080372093,22.757288415454266,-5.551115123125783e-17,1,0.0292373199379842,1.998849722898007
3854,9.994107792378951,1.0,7.438616055696436,22.59808503252316,0.9992634740473691,5.999263474047369,2011.9985269480944,4.0,3.0,1.9992634740473687,3.999263474047369,0.0,40.00368262976316,22.996317370236845,27.705597597239997,0.0,1,0.0,1.998849722898007
3855,3.0,0.0,8.530076123247525,28.10846874622309,1.0,4.002171473390535,2015.0086858935624,5.002171473390535,0.0,3.002171473390536,4.002171473390535,0.0021714733905355,41.99565705321893,10.00868589356214,27.70781730420593,1.9956570532189288,1,1.0,1.998849722898007
3856,4.913960828666793,0.4348845365185325,44.79160713666139,30.12999649297031,1.0,5.565115463481468,2013.1744226825929,4.434884536518532,1.3046536095555976,2.0,4.565115463481467,0.0,38.86976907303706,21.78138556177761,31.3,0.8697690730370651,1,0.0,1.998849722898007
3857,2.7943748342968444,0.0,13.284338370709248,32.51406291425789,1.0,5.0,2018.5887496685937,5.794374834296844,0.0,4.0,4.794374834296844,1.0,39.58874966859369,15.233750994218932,29.140935760116868,0.0,1,0.7943748342968446,1.998849722898007
3858,12.0,1.0,66.75720438523128,29.21631413283736,1.0,5.0,2007.442094218916,3.180261777364467,0.8197382226355332,2.180261777364467,4.0,0.0,46.72104710945787,13.80261777364467,31.3,0.1802617773644668,1,0.1802617773644669,1.998849722898007
3859,8.65281379040514,0.0,10.285324834466891,36.61914874044417,1.0,5.05786436826581,2014.8264068952024,4.942135631734191,1.0,6.0,4.942135631734191,1.0,40.28932184132905,15.17359310479743,30.692424133209,0.0,1,0.9421356317341902,1.998849722898007
3860,3.0,0.0,23.5410794369,45.88256756590837,1.0,5.923604445411997,2012.611164436704,4.152791109176006,1.1527911091760057,5.847208890823994,4.0,1.0,44.84720889082399,19.29872442799605,20.56317378077719,0.0,1,0.0763955545880026,1.998849722898007
3861,10.0,0.9872964696096134,20.93662486057044,25.17113977018617,1.0,5.0,2016.961889408829,4.987296469609613,2.9618894088288403,2.012703530390387,4.987296469609613,0.0,41.949185878438456,26.784039983363428,14.743549893411368,0.0,1,0.0,1.998849722898007
3862,10.966491608475708,0.0055847319207152,47.15175184913196,20.789947482542715,0.9944152680792848,4.994415268079285,2017.9553221446345,5.988830536158569,3.0,1.005584731920715,3.9944152680792846,0.0,42.00558473192071,18.01116946384143,17.83403356609717,0.0055847319207152,1,0.9944152680792848,1.998849722898007
3863,11.459790435630154,0.270104782184922,13.463593203498924,32.05585787418435,1.0,5.0,2006.591781297144,3.810314346554766,0.8103143465547662,2.729895217815078,4.729895217815078,0.0,42.91958087126031,26.218533049411093,26.68120822463783,0.0,1,0.270104782184922,1.998849722898007
3864,9.0,0.9919591020725742,17.433019320264542,30.072368081346838,1.0,5.008040897927426,1998.112572570984,1.024122693782278,0.0,5.975877306217722,4.0,0.9919591020725742,45.024122693782274,3.1206134689113867,31.271052767461267,0.0,1,5.551115123125783e-17,1.998849722898007
3865,5.540463664941002,0.9227909050084284,11.95387552567778,27.079068212436788,1.0,5.0,2008.0772090949915,3.077209094991572,0.0,3.0,4.0,0.0,49.84558181001686,8.154418189983144,26.37729647876232,0.0,1,0.0,1.998849722898007
3866,2.0000374216557653,0.9999958420382484,12.270165334419117,26.099995426242074,1.0,5.0,2014.999970894268,4.999991684076496,0.0,2.999995842038248,3.999995842038248,0.0,38.00004989554102,15.000020789808758,27.700014968662305,0.0,1,5.551115123125783e-17,1.998849722898007
3867,1.0172691299225836,0.0019187922136204,113.72891800284197,21.003070067541792,1.0,4.003837584427241,2017.9884872467185,5.996162415572759,2.001918792213621,1.0019187922136203,4.0,0.0,44.99040603893189,10.024944298777063,19.216309733815773,2.775557561562892e-17,1,5.551115123125783e-17,1.998849722898007
3868,11.936616443222944,0.0,14.714645027081373,34.834146359766706,0.989436073870491,5.010563926129509,2002.147894965813,3.021127852259018,0.0211278522590179,2.989436073870491,4.989436073870492,0.0,43.97887214774098,29.8837968125754,31.3,0.0,1,0.0,1.998849722898007
3869,9.971882001508364,0.0,12.801587005279272,30.16870799094982,1.0,5.971882001508364,2012.0843539954749,4.028117998491636,2.943764003016727,2.1124719939665457,4.028117998491636,0.0281179984916363,44.85941000754182,15.0,31.3,0.0,1,0.0281179984916364,1.998849722898007
3870,5.003612967254384,0.0,17.04955513029671,37.00260133642316,1.0,6.0,1998.012284088665,1.0028903738035075,0.0007225934508767,5.9978322196473695,5.999277406549123,0.9992774065491232,35.0093937148614,3.012284088664908,27.7,0.0,1,0.0,1.998849722898007
3871,5.0,0.3051832788992754,36.8424351403704,38.97274340954101,1.0,4.610366557798551,2013.1689003266044,4.694816721100724,0.6948167211007246,5.084450163302174,4.0,0.6948167211007246,44.52591639449638,25.30518327889928,29.652010293943917,2.775557561562892e-17,1,0.3051832788992754,1.998849722898007
3872,1.0032374413544254,0.0016187206772125,55.7852504123385,31.977985398789908,0.9983812793227874,5.998381279322787,2011.008093603386,4.001618720677213,0.0048561620316378,2.0,4.998381279322787,0.0,38.00323744135442,26.980575351873448,31.28575525804053,0.0,1,0.0,1.998849722898007
3873,2.9194114541076503,0.0,55.51519162685221,24.75823436232295,0.9597057270538248,5.0,2009.798528635269,3.9597057270538247,2.959705727053825,0.9999999999999996,3.0402942729461757,0.0,43.282059910623225,31.19411454107649,27.558970044688387,0.0,1,0.9597057270538248,1.998849722898007
3874,8.652367621041117,0.0,8.543322556377863,29.50627291619947,1.0,4.730473524208223,2017.269526475792,5.269526475791777,0.0,3.0,4.539052951583553,0.0,43.65236762104112,23.76568229049868,17.700000000000003,0.5390529515835534,1,0.2695264757917767,1.998849722898007
3875,8.998478698945323,1.0,47.540433514002345,52.98782959156258,1.0,5.0,2000.0060852042184,2.0007606505273383,1.0,3.0,5.0,-5.551115123125783e-17,49.99771804841799,16.998478698945323,31.29589248715237,-5.551115123125783e-17,1,-5.551115123125783e-17,1.998849722898007
3876,4.985239927288666,0.0,11.465067151408926,34.09372646171697,1.0,5.007380036355667,2008.0295201454223,3.007380036355667,0.007380036355667,3.022140109067001,3.007380036355667,0.0073800363556669,42.022140109067,14.029520145422667,17.722878112702567,0.0,1,0.0,1.998849722898007
3877,9.999905880916554,0.0,12.90089517706033,29.99993725394437,1.0,5.9999895423240615,2011.999968626972,4.0,3.0,2.0,4.0,0.0,44.99996862697218,15.0001359497872,31.29992575050084,0.0,1,0.0,1.998849722898007
3878,5.000023144272056,5.7860680139354415e-06,56.899734998084966,39.99995486866949,1.0,5.999994213931986,2012.000052074612,4.000011572136028,0.0,3.000005786068014,4.0,5.7860680139354415e-06,40.00002893034007,15.0,27.699969912446328,1.9999884278639724,1,0.0,1.998849722898007
3879,9.904572971214414,0.9863675673163448,30.08145548962525,27.75861946053972,1.0,5.0,2016.040897298051,5.013632432683655,2.959102701949034,2.027264865367311,4.013632432683655,0.0136324326836553,40.0,14.986367567316345,31.3,1.9727351346326896,1,0.0136324326836552,1.998849722898007
3880,7.297765991050367,0.1488829955251836,15.19181372729638,52.34119656488484,1.0,6.851117004474816,2011.5533510134244,4.0,1.0,7.702234008949633,4.851117004474816,1.0,43.148882995525184,19.0,30.66128736509643,0.0,1,5.551115123125783e-17,1.998849722898007
3881,3.114220848327288,0.0285552120818217,11.028554624230956,39.285835909386336,1.0,4.028555212081821,2016.6287822429365,4.9428895758363565,0.0,3.971444787918178,4.028555212081821,0.9714447879181782,40.28555212081822,22.62878224293632,19.65973891451733,1.9428895758363565,1,0.9714447879181782,1.998849722898007
3882,9.99999994640675,0.0,20.366666780488558,28.00000012249886,1.0,5.0,2011.0000000765615,4.000000015312358,7.656178802051272e-09,2.000000038280893,4.0,1.5312357382057943e-08,43.99999997703146,24.99999999234382,27.699999947172365,0.0,1,0.0,1.998849722898007
3883,10.0,0.000503363985246,7.534373618902833,24.405335658243608,1.0,5.001006727970492,2013.004026911882,4.001006727970492,0.0,3.000503363985246,4.0,0.000503363985246,45.00100672797049,16.00100672797049,27.696526788501803,0.0,1,1.0,1.998849722898007
3884,7.032343387462054,0.9935313225075894,74.79312853829326,52.8770951276442,1.0,5.0,2000.058218097432,2.012937354984821,0.9935313225075892,5.980593967522768,6.980593967522768,0.9935313225075892,48.0,19.93531322507589,31.43648909508987,0.0,1,0.0,1.998849722898007
3885,9.961615935435493,0.0,7.638268427348763,28.298903312441013,1.0,4.99451656220507,2014.005483437795,4.00548343779493,2.220446049250313e-16,3.0,4.0,0.0,42.99451656220507,15.96709937323042,31.280259623938253,0.0109668755898599,1,1.0,1.998849722898007
3886,5.000302250584847,0.9999496249025256,56.3661998574301,19.000090675175457,5.0375097474408825e-05,4.000050375097475,2010.00040300078,4.000100750194949,3.0,1.9999496249025253,3.0000503750974747,0.0,42.99994962490253,19.99989924980505,41.698790997660616,0.9999496249025256,1,5.0375097474408825e-05,1.998849722898007
3887,4.996734453121983,0.0,89.4400722993622,40.03755378909721,1.0,6.00163277343901,2008.996734453122,3.998367226560991,0.0016327734390091,3.004898320317027,4.001632773439009,0.001632773439009,41.01142941407306,19.99673445312198,44.27877394529288,0.0,1,0.0,1.998849722898007
3888,2.9959540725494964,0.0,12.02887606992533,62.91098959608892,0.9979770362747482,6.995954072549496,2006.9959540725492,3.0,1.0020229637252518,5.98988518137374,4.997977036274748,0.9979770362747482,48.004045927450505,17.98786221764849,31.285636957550714,0.0,1,0.0,1.998849722898007
3889,10.30366345833928,0.0,9.782926574813455,31.86282210418748,1.0,5.0,2016.089009624982,4.84816827083036,0.1518317291696401,3.0,4.0,0.0,45.0,27.455495187508923,20.372238433385665,0.0,1,0.15183172916964,1.998849722898007
3890,9.002386234989649,5.551115123125783e-17,11.148838276121484,40.48150667883022,1.0,5.0,2014.9916481775365,4.997613765010351,0.9988068825051756,5.995227530020702,4.997613765010351,0.9988068825051756,41.01073805745342,24.99403441252588,41.68759157805383,1.997613765010351,1,0.9988068825051754,1.998849722898007
3891,11.999921345339464,1.966366513406204e-05,57.63238947740686,29.700045226429808,1.0,5.999960672669732,2017.0,5.0,2.9999410090045977,4.0,4.0,1.0,48.99982302701379,25.00009831832567,17.700267425845823,0.0,1,1.966366513406204e-05,1.998849722898007
3892,9.619991631843344,0.0,8.30468145041009,31.226064434806243,1.0,5.0,2014.3800083681567,4.380008368156655,0.3800083681566549,4.140025104469965,4.380008368156655,0.3800083681566548,41.85997489553004,15.619991631843344,31.3,0.0,1,1.0,1.998849722898007
3893,1.87867087709434,0.0,42.174045498613225,38.4582309466434,1.0,6.0,2011.4393354385472,4.0,0.4393354385471698,3.7573417541886793,4.56066456145283,0.4393354385471698,41.07534806983019,23.045981053075472,26.68697789525472,0.0,1,0.0,1.998849722898007
3894,9.999999682179554,0.9999999364359108,8.26666703745719,32.60000034324608,1.0,5.999999936435911,2020.9999987922824,5.999999809307733,2.9999998093077327,3.999999936435911,4.000000063564089,0.999999936435911,40.00000025425636,15.999999745743644,2.8000018115765397,-5.551115123125783e-17,1,0.9999999364359108,1.998849722898007
3895,9.999997592023078,0.0,10.200007076012188,31.500004643955496,1.0,5.0,2008.999996560033,3.9999993120065938,3.439967033447289e-07,3.00000103199011,4.000000687993406,3.439967032892177e-07,47.00000171998352,6.000003439967033,37.29999793601978,0.0,1,0.0,1.998849722898007
3896,9.019499007544397,0.9902504962278011,16.578172503746032,32.624928820954075,1.0,5.990250496227802,2016.8830059547336,4.980500992455602,2.220446049250313e-16,3.990250496227801,4.0,0.9902504962278011,46.90250496227801,24.92200396982241,31.264901786420086,0.9902504962278011,1,0.0,1.998849722898007
3897,6.994826666002923,0.9987066665007308,8.702112444715475,36.99353333250365,1.0,4.9987066665007305,2008.0064666674964,3.001293333499269,1.0,3.003880000497808,4.9987066665007305,0.0012933334992693,46.99353333250365,15.006466667496346,25.91215733489313,2.775557561562892e-17,1,0.0012933334992693,1.998849722898007
3898,11.999992418606215,1.0,7.900026269529462,30.19998749070026,1.0,5.0,2014.0000075813937,4.000003790696892,1.137209067447742e-05,2.9999962093031085,4.0,0.0,49.99996209303109,21.99999241860622,31.29997308605207,1.0000037906968915,1,0.9999962093031084,1.998849722898007
3899,7.247965474921557,0.9173448416928144,12.798058638087808,51.2642416755491,1.0,5.0,1999.826551583072,2.165310316614371,2.220446049250313e-16,5.752034525078443,5.834689683385628,0.9173448416928144,47.834689683385626,10.413275791535929,37.13468968338562,0.0,1,5.551115123125783e-17,1.998849722898007
3900,3.0000000430539417,5.38174271813574e-09,12.799999961610236,60.79999973629461,0.9999999946182572,4.000000005381743,2020.9999999892368,6.0,4.0000000269087135,8.99999995694606,5.999999973091287,1.9999999892365143,44.999999973091285,15.000000010763486,25.899999981702077,0.0,1,1.0,1.998849722898007
3901,3.2485918038379853,0.9644868851660022,6.963515850137256,19.11026229667996,0.0355131148339978,5.0,2015.964486885166,5.0,2.9289737703320045,2.0355131148339978,4.0,0.0,40.07102622966799,15.35513114833998,22.32953704879681,0.0,1,0.0,1.998849722898007
3902,7.001170174028875,0.0005850870144374,8.629689903882348,42.99414912985563,1.0,5.9994149129855625,2002.0111166532745,3.0017552610433125,0.9994149129855624,5.998829825971125,4.9994149129855625,1.0,36.00234034805775,6.0140420883465,24.19619693440616,0.0,1,0.0005850870144374,1.998849722898007
3903,11.834503630872632,0.0,54.13495565264147,40.90575060514544,1.0,5.388498789709122,2015.611501210291,5.0,1.0,4.834503630872632,5.0,0.6115012102908777,44.94249394854561,23.05750605145439,29.90140435704716,1.2230024205817551,1,0.6115012102908776,1.998849722898007
3904,8.98197030891251,0.9954925772281272,20.893033481658637,34.62434008296811,1.0,6.995492577228127,2015.9819703089124,4.995492577228127,0.9954925772281272,3.0,4.995492577228127,0.0,41.990985154456254,15.0,27.7,0.0090148455437453,1,0.0,1.998849722898007
3905,6.972826008106404,0.0,19.9588314022812,51.79619506079803,1.0,6.0,2007.864130040532,2.972826008106405,0.9864130040532022,6.0,4.027173991893596,1.0,42.891304032425616,0.0407609878403967,24.24755448581379,-5.551115123125783e-17,1,0.0,1.998849722898007
3906,9.998675901836494,0.9998108431194992,9.914294585459452,30.002629280638963,1.0,5.999810843119499,2011.9986759018368,3.999810843119499,2.220446049250313e-16,3.0,4.0,0.0,45.0001891568805,12.00208072568551,31.2993190352302,0.0,1,5.551115123125783e-17,1.998849722898007
3907,3.0,0.0,34.02837029642266,43.28243774206445,1.0,4.954870298243047,2020.7292217894585,5.954870298243048,0.9548702982430473,6.819481192972189,4.0,1.9097405964860945,41.04512970175696,23.36818417540266,21.11139494212297,0.0902594035139055,1,0.0451297017569527,1.998849722898007
3908,10.000022079110098,0.0,9.56672410915144,20.600158969592705,1.0,5.0,2014.9998564857844,4.999977920889902,1.999977920889902,2.0000110395550488,3.0000220791100976,0.0,42.000022079110096,18.00013247466059,35.2999558417798,0.999988960444951,1,0.9999889604449508,1.998849722898007
3909,9.994802992807362,0.0051970071926381,44.77438833615393,38.38025137266797,1.0,5.010394014385276,2015.0051970071927,5.0,1.0,3.0,4.005197007192638,0.0,42.0,24.948029928073616,17.75197007192638,0.0,1,5.551115123125783e-17,1.998849722898007
3910,5.182590575288125,0.9771761780889844,109.04146894113286,32.25106204102117,1.0,5.0,2014.8402332466228,4.954352356177969,1.0,3.0,4.9771761780889845,0.0,43.11411910955508,24.52069973986867,30.848088326161893,1.954352356177969,1,0.0228238219110156,1.998849722898007
3911,7.677221787970668,0.0,8.718769220804894,47.24361480224932,1.0,5.0,2007.724719833839,3.677221787970668,1.0,6.0,5.661389106014665,1.0,47.27528016616132,11.69305446992667,28.918999218347203,2.775557561562892e-17,1,0.338610893985334,1.998849722898007
3912,4.96009706569912,0.0,10.732095679046274,37.28393482731631,1.0,5.0,2019.319916800829,5.719986133471554,0.0,4.560027733056892,4.0,1.0,46.43997226694311,18.59993066735777,27.7,0.5600277330568912,1,1.0,1.998849722898007
3913,10.460888220002367,1.0,10.644749340995803,25.582664660007104,1.0,5.0,2011.691332330004,4.0,2.3086676699964466,2.2304441100011845,3.2304441100011845,0.0,46.15222055000592,26.61733533999289,34.37822355999526,0.2304441100011844,1,1.0,1.998849722898007
3914,9.004944697267335,0.0,11.195646927474485,40.489286489254106,1.0,5.0,2014.9901106054651,4.998351767577555,0.998351767577555,5.9950553027326645,4.998351767577555,0.998351767577555,41.01153762695712,24.975276513663324,41.717636086920166,1.99670353515511,1,0.998351767577555,1.998849722898007
3915,9.152748592637163,1.0,11.528543682642784,34.77943808847438,1.0,5.847251407362837,2015.1527485926367,5.0,0.4582457779114912,2.8472514073628363,4.0,0.0,48.47251407362836,18.305497185274326,27.16537992576993,0.3054971852743274,1,-5.551115123125783e-17,1.998849722898007
3916,6.153932390214166,0.5256553983690277,29.52593135395781,44.93614177227347,1.0,5.0,2009.4868920326196,3.897378406523889,1.9486892032619445,3.4743446016309725,4.525655398369028,0.4743446016309723,46.67958778858319,25.538202829357505,24.84891341781878,-5.551115123125783e-17,1,0.4743446016309722,1.998849722898007
3917,7.0,0.2274726820667225,132.2519528231242,40.497800497266056,1.0,5.0,2008.6351639076,3.772527317933277,0.7725273179332774,5.317581953799833,5.0,0.7725273179332774,42.274726820667226,10.0,36.84505463586655,2.775557561562892e-17,1,0.0,1.998849722898007
3918,2.000007767607725,1.0,12.269996605555422,26.10000318471917,1.0,5.0,2014.9999992232392,4.999999223239228,0.0,3.0,4.0,0.0,38.00000932112927,15.000005437325408,27.70000279633878,7.767607724529224e-07,1,7.76760772480678e-07,1.998849722898007
3919,7.381981846654649,0.8090090766726756,12.10420448613615,49.50486610310996,1.0,5.0,2002.055854773237,2.5729727699819733,0.1909909233273243,6.0,5.618018153345351,1.0,46.47207261338141,12.864863849909868,36.15405446003605,0.0,1,0.1909909233273244,1.998849722898007
3920,11.785926727914704,0.0,8.851407327208534,30.770663779507075,1.0,5.95718534558294,2018.357780183744,5.871556036748821,2.914370691165881,3.128443963251179,4.04281465441706,0.0428146544170596,43.2140732720853,16.17125861766824,20.945569825018005,0.0,1,0.0,1.998849722898007
3921,12.998429655704816,0.0002617240491972,38.02693854239792,43.00083751695743,1.0,5.0002617240491976,2008.0020937923937,3.000523448098394,1.0,3.000785172147592,4.0002617240491976,0.0002617240491972,47.999214827852406,4.002617240491972,11.505182136174104,0.0,1,1.0,1.998849722898007
3922,8.62476150387856,0.1876192480607196,21.675927400612885,39.18952721703224,1.0,5.0,2012.1857112790888,4.437142255817841,1.0,6.0,5.37523849612144,1.0,41.50095398448576,15.938096240303596,31.3,0.0,1,0.8123807519392803,1.998849722898007
3923,10.54823497444445,0.2741174872222245,14.795883871388869,30.78070601022222,1.0,5.0,2009.6447049233332,3.2741174872222247,0.0,3.0,4.0,0.0,51.45176502555555,24.9035300511111,29.99341147700001,0.2741174872222245,1,0.2741174872222244,1.998849722898007
3924,9.196074251662395,0.9106749168513772,9.924103074741303,23.644442075942024,0.9106749168513772,5.0,2017.7494488359196,5.732024750554132,2.910674916851377,1.9106749168513768,4.0,0.0,40.89325083148623,15.642699667405507,15.093250831486229,0.0,1,0.9106749168513772,1.998849722898007
3925,8.073481814996825,0.5367409074984122,15.133549105347711,43.51949366152509,1.0,6.0,2011.7571863524888,4.073481814996824,0.4632590925015878,4.389777277504764,4.0,0.4632590925015878,46.75718635248889,9.66133633497142,26.078593176244443,0.0,1,-5.551115123125783e-17,1.998849722898007
3926,7.1388547987140845,1.0,7.573892259808449,30.0,1.0,5.930572600642958,2006.3751534057867,2.861145201285916,0.930572600642958,3.2082821980711262,4.0,0.069427399357042,41.27770959742817,8.583435603857748,24.692934535435,0.0,1,0.0,1.998849722898007
